model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,14,1.97,14,14,1419.747,10.12,6469.857,1.97,0.123,982.899,61.431,98.81,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.644,0.007,4.0,10.0,8202.0,8192,10.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,61.431
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.921,12,12,1384.682,9.763,6256.213,1.921,0.12,958.625,59.914,102.432,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.599,0.006,4.0,8.0,8200.0,8192,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,59.914
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.907,12,12,1092.841,9.445,5805.862,1.907,0.119,951.471,59.467,105.877,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.809,0.008,3.0,9.0,6153.0,6144,9.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,59.467
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,11,1.773,11,11,1092.654,9.267,5717.093,1.773,0.111,884.622,55.289,107.905,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.787,0.007,3.0,8.0,6152.0,6144,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,55.289
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,9,1.635,9,9,1065.64,8.91,5511.857,1.635,0.102,816.108,51.007,112.23,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.742,0.006,3.0,6.0,6150.0,6144,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,51.007
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,8,1.546,8,8,696.747,8.359,4867.968,1.546,0.097,771.53,48.221,119.629,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.93,0.008,2.0,6.0,4102.0,4096,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,48.221
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,2.897,16,16,1105.249,7.858,5026.366,2.897,0.091,1445.633,45.176,127.26,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,30.33,0.008,4.0,12.0,8204.0,8192,12.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,45.176
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,7,1.424,7,7,696.527,7.837,4607.096,1.424,0.089,710.797,44.425,127.603,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.908,0.007,2.0,5.0,4101.0,4096,5.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,44.425
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.388,6,6,679.324,7.318,4331.004,1.388,0.087,692.465,43.279,136.649,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.885,0.006,2.0,4.0,4100.0,4096,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,43.279
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,2.575,12,12,1077.582,7.193,4666.848,2.575,0.08,1285.074,40.159,139.026,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,30.24,0.006,4.0,8.0,8200.0,8192,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,40.159
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,1.283,5,5,363.58,6.794,3753.541,1.283,0.08,640.438,40.027,147.199,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.073,0.01,1.0,4.0,2052.0,2048,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,40.027
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,1.231,5,5,679.109,6.791,4067.806,1.231,0.077,614.378,38.399,147.254,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.863,0.005,2.0,3.0,4099.0,4096,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,38.399
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,1.154,4,4,661.922,6.269,3790.164,1.154,0.072,575.6,35.975,159.515,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.84,0.004,2.0,2.0,4098.0,4096,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,35.975
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,1.153,4,4,354.742,5.937,3317.255,1.153,0.072,575.254,35.953,168.438,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.051,0.008,1.0,3.0,2051.0,2048,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,35.953
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,3,1.008,3,3,345.913,5.284,2982.394,1.008,0.063,502.837,31.427,189.267,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.028,0.006,1.0,2.0,2050.0,2048,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,31.427
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,2,0.806,2,2,337.094,4.628,2646.709,0.806,0.05,402.017,25.126,216.053,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.006,0.004,1.0,1.0,2049.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,25.126
